doctor_id,login_hour,session_minutes,records_viewed,downloads,departments_accessed,failed_logins,unknown_device,external_ip,after_hours,export_all,label,created_at
DOC009,6.94,557.0,35,5,1,0,0,0,0,0,normal,2026-06-19 06:11:00
DOC009,7.55,604.0,35,3,1,0,0,0,0,0,normal,2026-06-18 07:20:00
DOC009,7.62,598.0,37,3,1,0,0,0,0,0,normal,2026-06-17 07:02:00
DOC009,7.87,594.0,30,5,1,0,0,0,0,0,normal,2026-06-17 07:43:00
DOC009,7.11,615.0,39,4,1,0,0,0,0,0,normal,2026-06-16 07:39:00
DOC009,7.49,612.0,40,3,1,0,0,0,0,0,normal,2026-06-16 07:03:00
DOC009,7.08,539.0,38,5,1,0,0,0,0,0,normal,2026-06-15 07:12:00
DOC009,7.0,611.0,36,3,1,0,0,0,0,0,normal,2026-06-15 07:13:00
DOC009,7.85,608.0,30,3,1,0,0,0,0,0,normal,2026-06-15 07:37:00
DOC009,7.15,518.0,33,4,1,0,0,0,0,0,normal,2026-06-13 07:17:00
DOC009,8.26,505.0,37,5,1,0,0,0,0,0,normal,2026-06-12 08:13:00
DOC009,8.2,505.0,39,3,1,0,0,0,0,0,normal,2026-06-11 08:49:00
DOC009,7.58,549.0,31,4,1,0,0,0,0,0,normal,2026-06-10 07:28:00
DOC009,7.29,543.0,38,3,1,0,0,0,0,0,normal,2026-06-09 07:31:00
DOC009,8.32,529.0,40,5,1,0,0,0,0,0,normal,2026-06-09 08:59:00
DOC009,7.8,528.0,37,4,1,0,0,0,0,0,normal,2026-06-09 07:40:00
DOC009,7.17,603.0,34,4,1,0,0,0,0,0,normal,2026-06-08 07:33:00
DOC009,6.98,506.0,35,4,1,0,0,0,0,0,normal,2026-06-08 06:18:00
DOC009,7.49,566.0,33,4,1,0,0,0,0,0,normal,2026-06-08 07:34:00
DOC009,7.73,588.0,39,5,1,0,0,0,0,0,normal,2026-06-06 07:15:00
DOC009,7.87,594.0,34,3,1,0,0,0,0,0,normal,2026-06-06 07:46:00
DOC009,7.71,609.0,39,3,1,0,0,0,0,0,normal,2026-06-06 07:43:00
DOC009,8.24,614.0,40,3,1,0,0,0,0,0,normal,2026-06-05 08:12:00
DOC009,8.12,580.0,39,5,1,0,0,0,0,0,normal,2026-06-05 08:33:00
DOC009,7.13,547.0,34,3,1,0,0,0,0,0,normal,2026-06-04 07:49:00
DOC009,7.29,615.0,37,4,1,0,0,0,0,0,normal,2026-06-04 07:49:00
DOC009,7.28,575.0,35,5,1,0,0,0,0,0,normal,2026-06-04 07:45:00
DOC009,8.24,536.0,33,3,1,0,0,0,0,0,normal,2026-06-03 08:13:00
DOC009,7.93,534.0,35,5,1,0,0,0,0,0,normal,2026-06-02 07:04:00
DOC009,7.86,563.0,31,3,1,0,0,0,0,0,normal,2026-06-01 07:08:00
DOC009,7.53,511.0,29,4,1,0,0,0,0,0,normal,2026-06-01 07:22:00
DOC009,8.21,524.0,32,5,1,0,0,0,0,0,normal,2026-05-30 08:41:00
DOC009,7.4,610.0,38,4,1,0,0,0,0,0,normal,2026-05-30 07:09:00
DOC009,7.89,532.0,35,5,1,0,0,0,0,0,normal,2026-05-30 07:37:00
DOC009,7.14,544.0,37,3,1,0,0,0,0,0,normal,2026-05-29 07:07:00
DOC009,7.96,586.0,37,3,1,0,0,0,0,0,normal,2026-05-29 07:10:00
DOC009,8.21,532.0,37,4,1,0,0,0,0,0,normal,2026-05-29 08:34:00
DOC009,7.05,597.0,36,3,1,0,0,0,0,0,normal,2026-05-28 07:11:00
DOC009,7.7,524.0,36,4,1,0,0,0,0,0,normal,2026-05-28 07:20:00
DOC009,7.78,562.0,39,5,1,0,0,0,0,0,normal,2026-05-27 07:01:00
DOC010,9.08,614.0,41,3,1,0,0,0,0,0,normal,2026-07-25 09:37:00
DOC010,8.85,621.0,37,1,1,0,0,0,0,0,normal,2026-07-24 08:41:00
DOC010,9.8,620.0,30,2,1,0,0,0,0,0,normal,2026-07-23 09:53:00
DOC010,8.74,608.0,32,2,1,0,0,0,0,0,normal,2026-07-22 08:52:00
DOC010,9.01,603.0,31,1,1,0,0,0,0,0,normal,2026-07-22 09:41:00
DOC010,8.61,650.0,37,3,1,0,0,0,0,0,normal,2026-07-22 08:19:00
DOC010,8.96,617.0,32,3,1,0,0,0,0,0,normal,2026-07-21 08:40:00
DOC010,9.12,544.0,36,2,1,0,0,0,0,0,normal,2026-07-20 09:40:00
DOC010,9.12,566.0,40,1,1,0,0,0,0,0,normal,2026-07-20 09:01:00
DOC010,9.88,648.0,42,1,1,0,0,0,0,0,normal,2026-07-18 09:27:00
DOC010,9.46,597.0,40,2,1,0,0,0,0,0,normal,2026-07-17 09:23:00
DOC010,9.53,574.0,35,3,1,0,0,0,0,0,normal,2026-07-16 09:17:00
DOC010,9.88,608.0,31,1,1,0,0,0,0,0,normal,2026-07-16 09:40:00
DOC010,9.37,581.0,40,3,1,0,0,0,0,0,normal,2026-07-15 09:20:00
DOC010,9.68,626.0,30,1,1,0,0,0,0,0,normal,2026-07-15 09:17:00
DOC010,8.78,628.0,39,2,1,0,0,0,0,0,normal,2026-07-14 08:56:00
DOC010,9.75,541.0,35,3,1,0,0,0,0,0,normal,2026-07-13 09:55:00
DOC010,9.24,589.0,37,2,1,0,0,0,0,0,normal,2026-07-11 09:46:00
DOC010,9.52,542.0,38,1,1,0,0,0,0,0,normal,2026-07-10 09:26:00
DOC010,9.45,594.0,32,1,1,0,0,0,0,0,normal,2026-07-10 09:41:00
DOC010,9.58,636.0,32,1,1,0,0,0,0,0,normal,2026-07-09 09:05:00
DOC010,9.51,656.0,31,2,1,0,0,0,0,0,normal,2026-07-09 09:00:00
DOC010,8.97,542.0,42,3,1,0,0,0,0,0,normal,2026-07-08 08:08:00
DOC010,9.38,624.0,33,1,1,0,0,0,0,0,normal,2026-07-08 09:07:00
DOC010,9.46,613.0,40,3,1,0,0,0,0,0,normal,2026-07-08 09:38:00
DOC010,8.81,629.0,34,3,1,0,0,0,0,0,normal,2026-07-07 08:10:00
DOC010,9.37,654.0,35,3,1,0,0,0,0,0,normal,2026-07-06 09:51:00
DOC010,9.0,592.0,37,3,1,0,0,0,0,0,normal,2026-07-06 09:02:00
DOC010,9.78,588.0,33,2,1,0,0,0,0,0,normal,2026-07-06 09:03:00
DOC010,8.66,618.0,34,1,1,0,0,0,0,0,normal,2026-07-04 08:10:00
DOC010,9.15,586.0,41,3,1,0,0,0,0,0,normal,2026-07-04 09:44:00
DOC010,8.77,631.0,32,3,1,0,0,0,0,0,normal,2026-07-03 08:46:00
DOC010,9.39,563.0,41,1,1,0,0,0,0,0,normal,2026-07-03 09:49:00
DOC010,9.16,620.0,39,2,1,0,0,0,0,0,normal,2026-07-02 09:52:00
DOC010,8.89,590.0,38,2,1,0,0,0,0,0,normal,2026-07-01 08:45:00
DOC010,9.73,558.0,39,3,1,0,0,0,0,0,normal,2026-07-01 09:37:00
DOC010,9.86,607.0,35,1,1,0,0,0,0,0,normal,2026-07-01 09:41:00
DOC010,9.36,649.0,32,3,1,0,0,0,0,0,normal,2026-06-30 09:03:00
DOC010,9.47,594.0,35,1,1,0,0,0,0,0,normal,2026-06-30 09:45:00
DOC010,8.9,599.0,35,3,1,0,0,0,0,0,normal,2026-06-29 08:11:00
DOC010,9.77,560.0,40,2,1,0,0,0,0,0,normal,2026-06-29 09:12:00
DOC010,9.66,650.0,36,1,1,0,0,0,0,0,normal,2026-06-27 09:23:00
DOC010,9.78,545.0,39,2,1,0,0,0,0,0,normal,2026-06-27 09:16:00
DOC010,9.28,569.0,39,3,1,0,0,0,0,0,normal,2026-06-27 09:31:00
DOC010,9.46,638.0,42,2,1,0,0,0,0,0,normal,2026-06-26 09:06:00
DOC010,9.6,551.0,39,3,1,0,0,0,0,0,normal,2026-06-26 09:24:00
DOC010,9.81,608.0,34,1,1,0,0,0,0,0,normal,2026-06-26 09:48:00
DOC010,9.71,557.0,40,3,1,0,0,0,0,0,normal,2026-06-25 09:19:00
DOC010,9.72,587.0,41,3,1,0,0,0,0,0,normal,2026-06-25 09:56:00
DOC010,8.54,609.0,38,2,1,0,0,0,0,0,normal,2026-06-25 08:35:00
DOC010,9.35,540.0,31,1,1,0,0,0,0,0,normal,2026-06-24 09:29:00
DOC010,8.56,559.0,35,1,1,0,0,0,0,0,normal,2026-06-23 08:43:00
DOC010,8.77,577.0,30,1,1,0,0,0,0,0,normal,2026-06-22 08:45:00
DOC010,8.92,632.0,38,3,1,0,0,0,0,0,normal,2026-06-20 08:58:00
DOC010,8.88,620.0,36,2,1,0,0,0,0,0,normal,2026-06-20 08:01:00
DOC010,8.95,588.0,30,1,1,0,0,0,0,0,normal,2026-06-19 08:33:00
DOC010,9.1,651.0,37,1,1,0,0,0,0,0,normal,2026-06-18 09:54:00
DOC010,9.35,593.0,41,1,1,0,0,0,0,0,normal,2026-06-17 09:40:00
DOC010,9.13,637.0,37,1,1,0,0,0,0,0,normal,2026-06-16 09:46:00
DOC010,9.92,600.0,40,2,1,0,0,0,0,0,normal,2026-06-16 09:17:00
DOC010,9.26,577.0,40,3,1,0,0,0,0,0,normal,2026-06-15 09:55:00
DOC010,9.52,631.0,38,2,1,0,0,0,0,0,normal,2026-06-15 09:29:00
DOC010,9.8,552.0,32,1,1,0,0,0,0,0,normal,2026-06-13 09:47:00
DOC010,9.92,655.0,32,1,1,0,0,0,0,0,normal,2026-06-13 09:00:00
DOC010,9.18,601.0,33,3,1,0,0,0,0,0,normal,2026-06-12 09:08:00
DOC010,8.67,555.0,39,2,1,0,0,0,0,0,normal,2026-06-11 08:17:00
DOC010,9.77,628.0,40,1,1,0,0,0,0,0,normal,2026-06-11 09:07:00
DOC010,8.97,588.0,34,2,1,0,0,0,0,0,normal,2026-06-10 08:13:00
DOC010,9.89,649.0,38,2,1,0,0,0,0,0,normal,2026-06-09 09:30:00
DOC010,9.86,611.0,37,2,1,0,0,0,0,0,normal,2026-06-08 09:16:00
DOC010,8.7,570.0,37,1,1,0,0,0,0,0,normal,2026-06-08 08:14:00
DOC010,9.12,659.0,37,3,1,0,0,0,0,0,normal,2026-06-08 09:11:00
DOC010,8.83,641.0,37,2,1,0,0,0,0,0,normal,2026-06-06 08:44:00
DOC010,9.81,660.0,37,1,1,0,0,0,0,0,normal,2026-06-06 09:12:00
DOC010,8.58,541.0,38,2,1,0,0,0,0,0,normal,2026-06-05 08:24:00
DOC010,9.4,546.0,31,3,1,0,0,0,0,0,normal,2026-06-05 09:27:00
DOC010,9.57,634.0,38,1,1,0,0,0,0,0,normal,2026-06-04 09:35:00
DOC010,9.29,573.0,31,2,1,0,0,0,0,0,normal,2026-06-04 09:57:00
DOC010,8.83,550.0,36,1,1,0,0,0,0,0,normal,2026-06-04 08:27:00
DOC010,9.77,603.0,32,3,1,0,0,0,0,0,normal,2026-06-03 09:52:00
DOC010,9.38,595.0,33,3,1,0,0,0,0,0,normal,2026-06-03 09:48:00
DOC010,9.46,645.0,31,3,1,0,0,0,0,0,normal,2026-06-02 09:38:00
DOC010,9.89,620.0,37,2,1,0,0,0,0,0,normal,2026-06-01 09:41:00
DOC010,9.02,641.0,31,1,1,0,0,0,0,0,normal,2026-06-01 09:43:00
DOC010,9.79,631.0,34,3,1,0,0,0,0,0,normal,2026-05-30 09:04:00
DOC010,9.47,566.0,36,3,1,0,0,0,0,0,normal,2026-05-30 09:37:00
DOC010,9.43,559.0,31,2,1,0,0,0,0,0,normal,2026-05-29 09:17:00
DOC010,9.17,611.0,38,1,1,0,0,0,0,0,normal,2026-05-29 09:49:00
DOC010,9.82,634.0,35,2,1,0,0,0,0,0,normal,2026-05-28 09:56:00
DOC010,8.6,642.0,40,3,1,0,0,0,0,0,normal,2026-05-28 08:42:00
DOC010,8.55,551.0,31,1,1,0,0,0,0,0,normal,2026-05-28 08:55:00
DOC010,8.54,612.0,32,2,1,0,0,0,0,0,normal,2026-05-27 08:11:00
DOC011,9.43,491.0,25,2,1,0,0,0,0,0,normal,2026-07-25 09:24:00
DOC011,9.99,541.0,27,3,1,0,0,0,0,0,normal,2026-07-25 09:14:00
DOC011,9.63,494.0,31,1,1,0,0,0,0,0,normal,2026-07-25 09:57:00
DOC011,8.91,514.0,23,2,1,0,0,0,0,0,normal,2026-07-24 08:14:00
DOC011,10.2,529.0,25,3,1,0,0,0,0,0,normal,2026-07-24 10:08:00
DOC011,9.74,494.0,26,2,1,0,0,0,0,0,normal,2026-07-24 09:44:00
DOC011,9.01,467.0,25,1,1,0,0,0,0,0,normal,2026-07-23 09:06:00
DOC011,8.89,529.0,31,2,1,0,0,0,0,0,normal,2026-07-22 08:53:00
DOC011,9.26,522.0,30,1,1,0,0,0,0,0,normal,2026-07-22 09:13:00
DOC011,9.55,474.0,25,3,1,0,0,0,0,0,normal,2026-07-21 09:01:00
DOC011,8.91,492.0,33,2,1,0,0,0,0,0,normal,2026-07-21 08:12:00
DOC011,9.12,526.0,29,1,1,0,0,0,0,0,normal,2026-07-21 09:09:00
DOC011,9.65,470.0,24,2,1,0,0,0,0,0,normal,2026-07-20 09:22:00
DOC011,9.24,507.0,30,3,1,0,0,0,0,0,normal,2026-07-20 09:20:00
DOC011,9.43,443.0,24,3,1,0,0,0,0,0,normal,2026-07-20 09:51:00
DOC011,10.09,458.0,29,1,1,0,0,0,0,0,normal,2026-07-18 10:02:00
DOC011,9.37,466.0,33,3,1,0,0,0,0,0,normal,2026-07-17 09:53:00
DOC011,9.97,444.0,28,2,1,0,0,0,0,0,normal,2026-07-17 09:36:00
DOC011,10.09,481.0,27,1,1,0,0,0,0,0,normal,2026-07-16 10:49:00
DOC011,10.16,557.0,27,3,1,0,0,0,0,0,normal,2026-07-16 10:24:00
DOC011,9.43,522.0,33,2,1,0,0,0,0,0,normal,2026-07-16 09:01:00
DOC011,10.12,485.0,32,2,1,0,0,0,0,0,normal,2026-07-15 10:44:00
DOC011,8.92,463.0,26,3,1,0,0,0,0,0,normal,2026-07-14 08:47:00
DOC011,9.82,463.0,26,2,1,0,0,0,0,0,normal,2026-07-14 09:53:00
DOC011,9.28,521.0,31,2,1,0,0,0,0,0,normal,2026-07-14 09:21:00
DOC011,9.52,454.0,24,3,1,0,0,0,0,0,normal,2026-07-13 09:03:00
DOC011,10.21,463.0,33,3,1,0,0,0,0,0,normal,2026-07-11 10:55:00
DOC011,9.91,471.0,32,2,1,0,0,0,0,0,normal,2026-07-11 09:59:00
DOC011,9.72,490.0,29,2,1,0,0,0,0,0,normal,2026-07-10 09:23:00
DOC011,9.23,448.0,28,3,1,0,0,0,0,0,normal,2026-07-10 09:00:00
DOC011,9.93,544.0,29,2,1,0,0,0,0,0,normal,2026-07-10 09:53:00
DOC011,9.13,487.0,30,3,1,0,0,0,0,0,normal,2026-07-09 09:49:00
DOC011,9.45,535.0,25,3,1,0,0,0,0,0,normal,2026-07-09 09:50:00
DOC011,10.03,455.0,30,3,1,0,0,0,0,0,normal,2026-07-09 10:07:00
DOC011,9.22,447.0,23,2,1,0,0,0,0,0,normal,2026-07-08 09:41:00
DOC011,9.19,549.0,30,1,1,0,0,0,0,0,normal,2026-07-07 09:37:00
DOC011,8.92,454.0,29,2,1,0,0,0,0,0,normal,2026-07-06 08:27:00
DOC011,9.88,502.0,29,2,1,0,0,0,0,0,normal,2026-07-04 09:57:00
DOC011,8.84,502.0,32,2,1,0,0,0,0,0,normal,2026-07-03 08:23:00
DOC011,9.7,538.0,26,3,1,0,0,0,0,0,normal,2026-07-02 09:27:00
DOC011,9.67,527.0,22,1,1,0,0,0,0,0,normal,2026-07-02 09:09:00
DOC011,9.21,467.0,32,2,1,0,0,0,0,0,normal,2026-07-02 09:09:00
DOC011,9.38,510.0,23,3,1,0,0,0,0,0,normal,2026-07-01 09:47:00
DOC011,8.97,486.0,24,3,1,0,0,0,0,0,normal,2026-06-30 08:44:00
DOC011,8.9,445.0,33,3,1,0,0,0,0,0,normal,2026-06-30 08:47:00
DOC011,9.29,479.0,29,1,1,0,0,0,0,0,normal,2026-06-30 09:52:00
DOC011,8.87,457.0,25,1,1,0,0,0,0,0,normal,2026-06-29 08:46:00
DOC011,9.59,449.0,25,2,1,0,0,0,0,0,normal,2026-06-27 09:54:00
DOC011,9.89,528.0,23,2,1,0,0,0,0,0,normal,2026-06-26 09:35:00
DOC011,10.04,514.0,29,3,1,0,0,0,0,0,normal,2026-06-26 10:28:00
DOC011,10.19,530.0,31,3,1,0,0,0,0,0,normal,2026-06-26 10:37:00
DOC011,9.87,530.0,34,2,1,0,0,0,0,0,normal,2026-06-25 09:11:00
DOC011,10.09,507.0,29,2,1,0,0,0,0,0,normal,2026-06-24 10:09:00
DOC011,8.98,492.0,27,2,1,0,0,0,0,0,normal,2026-06-24 08:47:00
DOC011,10.12,531.0,30,3,1,0,0,0,0,0,normal,2026-06-23 10:33:00
DOC011,9.14,553.0,32,3,1,0,0,0,0,0,normal,2026-06-22 09:26:00
DOC011,10.03,449.0,30,2,1,0,0,0,0,0,normal,2026-06-22 10:18:00
DOC011,9.35,541.0,32,3,1,0,0,0,0,0,normal,2026-06-22 09:09:00
DOC011,8.88,446.0,30,3,1,0,0,0,0,0,normal,2026-06-20 08:30:00
DOC011,9.09,543.0,24,2,1,0,0,0,0,0,normal,2026-06-19 09:24:00
DOC011,9.06,467.0,26,1,1,0,0,0,0,0,normal,2026-06-19 09:34:00
DOC011,9.92,466.0,22,2,1,0,0,0,0,0,normal,2026-06-18 09:00:00
DOC011,9.32,444.0,24,1,1,0,0,0,0,0,normal,2026-06-18 09:52:00
DOC011,9.57,455.0,30,3,1,0,0,0,0,0,normal,2026-06-17 09:02:00
DOC011,10.16,498.0,31,1,1,0,0,0,0,0,normal,2026-06-17 10:50:00
DOC011,9.39,560.0,26,1,1,0,0,0,0,0,normal,2026-06-17 09:58:00
DOC011,10.12,559.0,23,3,1,0,0,0,0,0,normal,2026-06-16 10:32:00
DOC011,9.39,473.0,32,3,1,0,0,0,0,0,normal,2026-06-16 09:34:00
DOC011,9.99,493.0,27,2,1,0,0,0,0,0,normal,2026-06-15 09:47:00
DOC011,9.46,507.0,24,1,1,0,0,0,0,0,normal,2026-06-13 09:29:00
DOC011,9.2,466.0,28,3,1,0,0,0,0,0,normal,2026-06-13 09:35:00
DOC011,8.84,473.0,30,3,1,0,0,0,0,0,normal,2026-06-12 08:32:00
DOC011,10.17,500.0,27,3,1,0,0,0,0,0,normal,2026-06-11 10:33:00
DOC011,9.06,560.0,23,1,1,0,0,0,0,0,normal,2026-06-11 09:47:00
DOC011,9.22,514.0,26,2,1,0,0,0,0,0,normal,2026-06-11 09:50:00
DOC011,9.17,522.0,28,1,1,0,0,0,0,0,normal,2026-06-10 09:46:00
DOC011,9.69,550.0,30,3,1,0,0,0,0,0,normal,2026-06-10 09:01:00
DOC011,9.07,502.0,29,1,1,0,0,0,0,0,normal,2026-06-10 09:30:00
DOC011,9.36,473.0,25,3,1,0,0,0,0,0,normal,2026-06-09 09:24:00
DOC011,10.22,526.0,28,1,1,0,0,0,0,0,normal,2026-06-09 10:04:00
DOC011,10.05,458.0,28,3,1,0,0,0,0,0,normal,2026-06-09 10:13:00
DOC011,9.26,448.0,34,3,1,0,0,0,0,0,normal,2026-06-08 09:20:00
DOC011,10.19,558.0,33,1,1,0,0,0,0,0,normal,2026-06-08 10:21:00
DOC011,9.17,471.0,28,1,1,0,0,0,0,0,normal,2026-06-06 09:08:00
DOC011,9.04,534.0,22,3,1,0,0,0,0,0,normal,2026-06-05 09:52:00
DOC011,9.02,521.0,26,2,1,0,0,0,0,0,normal,2026-06-05 09:20:00
DOC011,10.16,516.0,23,2,1,0,0,0,0,0,normal,2026-06-04 10:31:00
DOC011,9.21,461.0,26,3,1,0,0,0,0,0,normal,2026-06-03 09:09:00
DOC011,9.95,448.0,30,2,1,0,0,0,0,0,normal,2026-06-03 09:20:00
DOC011,9.28,558.0,25,1,1,0,0,0,0,0,normal,2026-06-02 09:35:00
DOC011,9.23,449.0,26,3,1,0,0,0,0,0,normal,2026-06-02 09:47:00
DOC011,10.2,455.0,32,3,1,0,0,0,0,0,normal,2026-06-02 10:07:00
DOC011,9.69,448.0,24,2,1,0,0,0,0,0,normal,2026-06-01 09:10:00
DOC011,9.6,507.0,23,2,1,0,0,0,0,0,normal,2026-06-01 09:49:00
DOC011,9.62,470.0,25,3,1,0,0,0,0,0,normal,2026-06-01 09:54:00
DOC011,10.12,472.0,22,1,1,0,0,0,0,0,normal,2026-05-30 10:47:00
DOC011,8.85,496.0,25,2,1,0,0,0,0,0,normal,2026-05-30 08:02:00
DOC011,9.69,499.0,24,3,1,0,0,0,0,0,normal,2026-05-29 09:54:00
DOC011,9.79,551.0,27,2,1,0,0,0,0,0,normal,2026-05-29 09:43:00
DOC011,9.33,541.0,27,2,1,0,0,0,0,0,normal,2026-05-29 09:21:00
DOC011,10.01,501.0,23,3,1,0,0,0,0,0,normal,2026-05-28 10:14:00
DOC011,9.17,466.0,22,2,1,0,0,0,0,0,normal,2026-05-27 09:21:00
DOC011,9.92,474.0,27,3,1,0,0,0,0,0,normal,2026-05-27 09:54:00
DOC011,9.91,506.0,25,1,1,0,0,0,0,0,normal,2026-05-27 09:48:00
DOC012,8.62,554.0,26,4,1,0,0,0,0,0,normal,2026-07-25 08:39:00
DOC012,8.31,576.0,27,4,1,0,0,0,0,0,normal,2026-07-25 08:18:00
DOC012,8.46,498.0,20,4,1,0,0,0,0,0,normal,2026-07-25 08:43:00
DOC012,8.62,586.0,27,6,1,0,0,0,0,0,normal,2026-07-24 08:39:00
DOC012,8.19,536.0,20,6,1,0,0,0,0,0,normal,2026-07-24 08:18:00
DOC012,8.5,519.0,25,6,1,0,0,0,0,0,normal,2026-07-24 08:06:00
DOC012,8.88,501.0,23,5,1,0,0,0,0,0,normal,2026-07-23 08:22:00
DOC012,9.47,502.0,28,5,1,0,0,0,0,0,normal,2026-07-23 09:12:00
DOC012,9.54,601.0,20,4,1,0,0,0,0,0,normal,2026-07-23 09:01:00
DOC012,9.42,547.0,25,5,1,0,0,0,0,0,normal,2026-07-22 09:45:00
DOC012,8.83,500.0,22,4,1,0,0,0,0,0,normal,2026-07-22 08:15:00
DOC012,8.34,611.0,22,5,1,0,0,0,0,0,normal,2026-07-22 08:08:00
DOC012,9.54,579.0,19,5,1,0,0,0,0,0,normal,2026-07-21 09:56:00
DOC012,9.01,593.0,25,5,1,0,0,0,0,0,normal,2026-07-21 09:26:00
DOC012,9.38,608.0,23,6,1,0,0,0,0,0,normal,2026-07-21 09:11:00
DOC012,9.45,598.0,24,4,1,0,0,0,0,0,normal,2026-07-20 09:49:00
DOC012,8.69,502.0,20,4,1,0,0,0,0,0,normal,2026-07-20 08:46:00
DOC012,8.35,550.0,25,5,1,0,0,0,0,0,normal,2026-07-18 08:06:00
DOC012,9.06,542.0,29,5,1,0,0,0,0,0,normal,2026-07-17 09:08:00
DOC012,8.92,512.0,21,6,1,0,0,0,0,0,normal,2026-07-16 08:11:00
DOC012,8.49,575.0,19,6,1,0,0,0,0,0,normal,2026-07-16 08:04:00
DOC012,9.51,504.0,23,5,1,0,0,0,0,0,normal,2026-07-16 09:02:00
DOC012,8.98,504.0,23,4,1,0,0,0,0,0,normal,2026-07-15 08:12:00
DOC012,8.24,562.0,21,4,1,0,0,0,0,0,normal,2026-07-15 08:45:00
DOC012,8.39,609.0,27,4,1,0,0,0,0,0,normal,2026-07-15 08:46:00
DOC012,8.24,598.0,29,4,1,0,0,0,0,0,normal,2026-07-14 08:57:00
DOC012,9.45,577.0,26,4,1,0,0,0,0,0,normal,2026-07-13 09:55:00
DOC012,8.64,511.0,27,4,1,0,0,0,0,0,normal,2026-07-11 08:08:00
DOC012,9.42,512.0,20,6,1,0,0,0,0,0,normal,2026-07-10 09:10:00
DOC012,9.15,569.0,23,6,1,0,0,0,0,0,normal,2026-07-09 09:33:00
DOC012,8.22,597.0,29,6,1,0,0,0,0,0,normal,2026-07-09 08:54:00
DOC012,9.36,498.0,31,5,1,0,0,0,0,0,normal,2026-07-08 09:46:00
DOC012,8.24,498.0,26,4,1,0,0,0,0,0,normal,2026-07-08 08:34:00
DOC012,9.1,499.0,21,4,1,0,0,0,0,0,normal,2026-07-07 09:34:00
DOC012,8.63,527.0,29,5,1,0,0,0,0,0,normal,2026-07-07 08:06:00
DOC012,9.32,554.0,25,6,1,0,0,0,0,0,normal,2026-07-06 09:43:00
DOC012,8.79,523.0,19,4,1,0,0,0,0,0,normal,2026-07-06 08:58:00
DOC012,9.2,611.0,19,6,1,0,0,0,0,0,normal,2026-07-04 09:46:00
DOC012,9.45,515.0,24,5,1,0,0,0,0,0,normal,2026-07-04 09:20:00
DOC012,9.13,533.0,23,5,1,0,0,0,0,0,normal,2026-07-04 09:41:00
DOC012,8.55,582.0,23,6,1,0,0,0,0,0,normal,2026-07-03 08:28:00
DOC012,9.49,536.0,26,5,1,0,0,0,0,0,normal,2026-07-03 09:24:00
DOC012,8.94,497.0,30,5,1,0,0,0,0,0,normal,2026-07-02 08:33:00
DOC012,9.06,552.0,22,4,1,0,0,0,0,0,normal,2026-07-01 09:04:00
DOC012,8.21,570.0,19,6,1,0,0,0,0,0,normal,2026-07-01 08:26:00
DOC012,8.55,595.0,30,4,1,0,0,0,0,0,normal,2026-06-30 08:59:00
DOC012,8.32,608.0,29,4,1,0,0,0,0,0,normal,2026-06-30 08:51:00
DOC012,8.66,561.0,26,5,1,0,0,0,0,0,normal,2026-06-30 08:39:00
DOC012,9.54,578.0,29,4,1,0,0,0,0,0,normal,2026-06-29 09:39:00
DOC012,9.46,583.0,24,4,1,0,0,0,0,0,normal,2026-06-29 09:06:00
DOC012,9.1,560.0,22,4,1,0,0,0,0,0,normal,2026-06-27 09:21:00
DOC012,8.87,599.0,30,4,1,0,0,0,0,0,normal,2026-06-27 08:21:00
DOC012,9.07,575.0,27,5,1,0,0,0,0,0,normal,2026-06-27 09:04:00
DOC012,8.63,557.0,30,4,1,0,0,0,0,0,normal,2026-06-26 08:10:00
DOC012,8.7,583.0,24,5,1,0,0,0,0,0,normal,2026-06-26 08:01:00
DOC012,8.62,521.0,20,6,1,0,0,0,0,0,normal,2026-06-26 08:15:00
DOC012,8.99,613.0,27,5,1,0,0,0,0,0,normal,2026-06-25 08:47:00
DOC012,9.04,584.0,24,6,1,0,0,0,0,0,normal,2026-06-25 09:32:00
DOC012,8.96,548.0,24,4,1,0,0,0,0,0,normal,2026-06-25 08:32:00
DOC012,9.31,543.0,21,4,1,0,0,0,0,0,normal,2026-06-24 09:41:00
DOC012,8.56,498.0,22,4,1,0,0,0,0,0,normal,2026-06-24 08:04:00
DOC012,9.1,575.0,30,5,1,0,0,0,0,0,normal,2026-06-24 09:32:00
DOC012,8.19,520.0,28,6,1,0,0,0,0,0,normal,2026-06-23 08:42:00
DOC012,8.62,576.0,21,6,1,0,0,0,0,0,normal,2026-06-23 08:18:00
DOC012,9.4,578.0,22,6,1,0,0,0,0,0,normal,2026-06-22 09:14:00
DOC012,9.37,565.0,25,4,1,0,0,0,0,0,normal,2026-06-22 09:15:00
DOC012,9.0,533.0,21,5,1,0,0,0,0,0,normal,2026-06-20 08:01:00
DOC012,8.84,592.0,23,5,1,0,0,0,0,0,normal,2026-06-20 08:45:00
DOC012,9.3,500.0,23,4,1,0,0,0,0,0,normal,2026-06-20 09:46:00
DOC012,9.38,554.0,24,5,1,0,0,0,0,0,normal,2026-06-19 09:33:00
DOC012,8.42,546.0,25,4,1,0,0,0,0,0,normal,2026-06-18 08:58:00
DOC012,8.92,599.0,25,5,1,0,0,0,0,0,normal,2026-06-18 08:09:00
DOC012,9.04,508.0,27,6,1,0,0,0,0,0,normal,2026-06-17 09:00:00
